Economic Sector,Status,Zipcode,Company,Job Title,Origin Country
Advanced Mfg,Denied,10019,COMPONENTS BY JOHN MCCOY; INC.,Market Research Analysts,CANADA
Not Available,Denied,11375,V-SOLVE; INC.,Not Available,INDIA
Hospitality,Denied,10003,VESELKA ENTERPRISES; LTD,Food Service Managers,POLAND
Other,Denied,10024,JEFFREY LEFCOURT,Maids and Housekeeping Cleaners,MEXICO
Hospitality,Denied,10306,LA ROCCA'S ITALIAN ICES & PIZZERIA,Cooks; Restaurant,MEXICO
Automotive,Denied,11354,35 AUTO REPAIR AND BODY SHOP; CORP.,Automotive Service Technicians and Mechanics,SOUTH KOREA
Finance,Denied,10019,FRIEDMAN LLP,Accountants and Auditors,CHINA
Construction,Denied,11354,BEST CONCRETE MIX CORPORATION,Cement Masons and Concrete Finishers,ECUADOR
Hospitality,Denied,11209,CITI YOUNG CORP.,Customer Service Representatives,MEXICO
Not Available,Denied,10019,MACQUARIE HOLDINGS (USA) INC.,Not Available,AUSTRALIA
Not Available,Denied,10282,GOLDMAN SACHS & CO.,Not Available,SOUTH KOREA
Not Available,Denied,10282,GOLDMAN; SACHS & CO.,Not Available,CHINA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Not Available,Denied,10017,KYLIN MANAGEMENT LLC,Not Available,JAPAN
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Other,Denied,11356,CESARE FRUIT COMPANY INC. DBA CESARE FRUIT MARKET INC.,First-Line Supervisors/Managers of Helpers; Laborers; and Material Movers; Hand,MEXICO
Not Available,Denied,10022,CENTERLINE CAPITAL GROUP,Not Available,INDIA
Not Available,Denied,10016,SOLOMON PAGE GROUP LLC,Not Available,INDIA
Not Available,Denied,10010,CREDIT SUISSE SECURITIES (USA) LLC,Not Available,INDIA
Not Available,Denied,10013,DANIEL J. EDELMAN; INC.,Not Available,SOUTH AFRICA
Other,Denied,10304,BASSO LANDSCAPING INC.,Landscaping and Groundskeeping Workers,MEXICO
Not Available,Denied,10282,GOLDMAN; SACHS & CO.,Not Available,CANADA
Not Available,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Not Available,MEXICO
Construction,Denied,11368,R.A.M.S. MECHANICAL INC.,Mechanical Engineers,PAKISTAN
Not Available,Denied,10005,DEUTSCHE BANK SECURITIES; INC.,Not Available,BRAZIL
Not Available,Denied,10004,AMTEX SYSTEMS; INC.,Not Available,INDIA
Not Available,Denied,10001,THERACARE OF NEW YORK; INC.,Not Available,PHILIPPINES
Not Available,Denied,10285,AMERICAN EXPRESS TRAVEL RELATED SERVICES,Not Available,SPAIN
IT,Denied,10001,MAJESCOMASTEK,Computer and Information Systems Managers,INDIA
IT,Denied,10001,TECHNOFINA SERVICES; INC.,Database Administrators,INDIA
Not Available,Denied,10036,MORGAN STANLEY & CO. LLC,Not Available,INDIA
Not Available,Denied,11237,DZH IMP. & EXP. INC.,Not Available,CHINA
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Not Available,Denied,11375,V-SOLVE; INC.,Not Available,INDIA
Construction,Denied,11249,J & R WOODCRAFT INC,Management Analysts,POLAND
Not Available,Denied,10018,AOTEXTILE,Not Available,UNITED STATES OF AMERICA
Not Available,Denied,10018,RCM TECHNOLOGIES; INC.,Not Available,PHILIPPINES
Finance,Denied,10022,CERBERUS CAPITAL MANAGEMENT LP,Economists,CHINA
Not Available,Denied,10013,POTION DESIGN LLC,Not Available,ISRAEL
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Computer Systems Analysts,INDIA
Educational Services,Denied,11201,ASA INSTITUTE OF BUSINESS & COMPUTER TECHNOLOGY,Biological Science Teachers; Postsecondary,PAKISTAN
Not Available,Denied,10004,PROFESSIONAL ACCESS LTD,Not Available,INDIA
Other,Denied,10018,AMERICAN ASIA EXPRESS CORP,Logisticians,TAIWAN
Hospitality,Denied,10013,9876 BOWERY REALTY CORP,Accountants,ISRAEL
Educational Services,Denied,10123,OLYMPIAD SCHOOL INC.,Instructional Coordinators,SOUTH KOREA
Educational Services,Denied,10025,NEW AMSTERDAM FENCING ACADEMY.; LLC,Coaches and Scouts,SOUTH KOREA
Educational Services,Denied,10123,OLYMPIAD SCHOOL INC.,Financial Analysts,SOUTH KOREA
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,UNITED STATES OF AMERICA
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10176,JEAN MARTIN INC,Software Developers; Applications,INDIA
Advanced Mfg,Denied,11208,ULTRA FLEX PACKAGING CORP,Mechanical Engineers,ITALY
IT,Denied,10018,CRISP MEDIA; INC.,Computer Software Engineers; Systems Software,INDIA
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Construction,Denied,10001,TAOCON; INC.,Lay-Out Workers; Metal and Plastic,TRINIDAD AND TOBAGO
Finance,Denied,10105,FORTRESS INVESTMENT GROUP LLC,Financial Analysts,CANADA
Hospitality,Denied,10021,DELIZIA RESTAURANT CORP.,Cooks; Restaurant,ECUADOR
Other,Denied,10017,KRAINZ CREATIONS INC,Industrial Production Managers,SOUTH KOREA
Retail,Denied,11201,HERVE POUSSOT,Bakers,MEXICO
Health Care,Denied,11375,BILINGUALS INC.,Special Education Teachers; Preschool; Kindergarten; and Elementary School*,PERU
Other,Denied,10038,COMPLETE BODY DEVELOPMENT INC,Management Analysts,RUSSIA
Other,Denied,10018,LANCO APPAREL; LLC.,Graphic Designers,SOUTH KOREA
Other,Denied,11378,EVONIS INC. D/B/A MASPETH DRY CLEANER,Pressers; Textile; Garment; and Related Materials,MEXICO
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Systems Software,INDIA
Other,Denied,11102,TITAN FOODS INC,Wholesale and Retail Buyers; Except Farm Products,GREECE
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
IT,Denied,10016,MPHASIS CORPORATION,Computer Software Engineers; Applications,INDIA
Hospitality,Denied,10011,THE RED CAT,Cooks; Restaurant,ECUADOR
Finance,Denied,10166,BARCLAYS BANK PLC,Credit Analysts,CHINA
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Other,Denied,11004,J&B VEGETABLES INC,Financial Analysts,INDIA
Other,Denied,10024,HERBERT RUDNICK,Personal Care Aides,PHILIPPINES
IT,Denied,11375,AMICUS SYSTEMS; INC,Software Developers; Applications,INDIA
Other,Denied,10128,ANTHONY BOURDAIN,Childcare Workers,PHILIPPINES
Other,Denied,10025,ROBERT MORARU,Childcare Workers,BRAZIL
Advanced Mfg,Denied,10036,R. GEMS; INC.,Jewelers and Precious Stone and Metal Workers,INDIA
Hospitality,Denied,10001,RUSSIAN NATIONAL GROUP,Commercial Divers,RUSSIA
Educational Services,Denied,11235,BROOKLYN AMITY SCHOOL,Secondary School Teachers; Except Special and Career/Technical Education,TURKEY
Other,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,NIGERIA
Finance,Denied,10005,ASSURANT; INC,Network and Computer Systems Administrators*,INDIA
Retail,Denied,11206,MARG PHARMACY ; INC,Pharmacists,INDIA
IT,Denied,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
Hospitality,Denied,10022,J.P.D.L. ENTERPRISES; INC. D/B/A MARKET COFFEE SH,Cooks; Restaurant,ECUADOR
Not Available,Denied,10090,C-BOSSOLINA CONSTRUCTION INC.,Not Available,PERU
Advanced Mfg,Denied,11101,CRISPY DELIGHT CORP.,Bakers,MEXICO
IT,Denied,10005,AXELON SERVICES CORPORATION,Software Developers; Applications,CHINA
Other,Denied,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,INDIA
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Software Developers; Applications,INDIA
Finance,Denied,10003,MULTIPLAN; INC,Computer and Information Research Scientists,INDIA
Other,Denied,10017,PRICEWATERHOUSECOOPERS,Operations Research Analysts,INDIA
Other,Denied,10017,CIPRIANI USA INC AND SUBSIDIARY,Chefs and Head Cooks,ITALY
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Software Developers; Applications,INDIA
IT,Denied,10005,AXELON SERVICES CORPORATION,Network and Computer Systems Administrators*,INDIA
Other,Denied,10128,HILARY AND BARRY NESS,Childcare Workers,PHILIPPINES
Hospitality,Denied,10065,IHMS LLC D/B/A THE PIERRE A TAJ HOTEL; NEW YORK,General and Operations Managers,GERMANY
IT,Denied,10038,SOFTPATH SYSTEMS; INC.,Network and Computer Systems Administrators*,INDIA
Construction,Denied,10023,BRUSCO CONTRACTING CORP,Stonemasons,MEXICO
Not Available,Denied,11101,VORDONIA CONTRACTING AND SUPPLIES CORP.,Maintenance and Repair Workers; General,ECUADOR
Other,Denied,10018,HASKELL JEWELS; LLC,Commercial and Industrial Designers,TAIWAN
Agribusiness,Denied,10034,PRIMOS LIVE POULTRY; INC.,Slaughterers and Meat Packers,DOMINICAN REPUBLIC
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Other,Denied,10014,JOTO SAKE; LLC,Sales Representatives; Services; All Other,JAPAN
Finance,Denied,10016,BANCA IMI SECURITIES CORP,Financial Analysts,BRAZIL
Advanced Mfg,Denied,11366,LULUS VCT BAKERY CORP.,Bakers,UNITED STATES OF AMERICA
IT,Denied,10011,LIVESTREAM LLC,Computer and Information Research Scientists,UNITED KINGDOM
Hospitality,Denied,10305,1384 BAY STREET PUB D/B/A DANNY BLAINE'S RESTAURAN,Chefs and Head Cooks,MEXICO
Hospitality,Denied,10025,764 GOMEZ RESTAURANT CORPORATION,Cooks; Restaurant,MEXICO
Health Care,Denied,11372,ADA CLINICAL MANAGEMENT SERVICES; INC.,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,POLAND
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Hospitality,Denied,10003,CRAFTSTEAK NYC; LLC DBA COLICCHIO & SONS,First-Line Supervisors of Food Preparation and Serving Workers,UNITED STATES OF AMERICA
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
IT,Denied,11375,AMICUS SYSTEMS; INC,Computer Systems Analysts,INDIA
Other,Denied,10017,YERUSHALMI BROTHERS DIAMONDS USA INC.,Wholesale and Retail Buyers; Except Farm Products,ISRAEL
Advanced Mfg,Denied,10016,SUN DECOR FABRICS,Commercial and Industrial Designers,COLOMBIA
Other,Denied,11415,DAG JEWISH DIRECTORIES; INC.,First-Line Supervisors of Office and Administrative Support Workers,ISRAEL
IT,Denied,10018,INFINITY INFO SYSTEMS CORP,Software Developers; Applications,INDIA
Advanced Mfg,Denied,11205,J.B. WOODCRAFT LLC,Fine Artists; Including Painters; Sculptors; and Illustrators,POLAND
Other,Denied,10010,WEIGHT WATCHERS INTERNATIONAL; INC.,Information Security Analysts; Web Developers; and Computer Network Architects,PAKISTAN
Other,Denied,10017,PRICEWATERHOUSECOOPERS,Accountants and Auditors,AUSTRALIA
Finance,Denied,10001,SAMWOO LLP,Accountants and Auditors,SOUTH KOREA
Not Available,Denied,11377,PROFESSIONAL PLACEEMENT & RECRUITMENT; INC.,Medical and Health Services Managers,SOUTH KOREA
Other,Denied,10011,CATCH-24 ADVERTISING & DESIGN,Software Developers; Applications,JAPAN
Transportation,Denied,11101,PARIS LIMOUSINE SERVICE CORPORATION,First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators,PAKISTAN
Other,Denied,10016,D-BUG INC.,Software Developers; Applications,NEPAL
Finance,Denied,10281,RBC CAPITAL MARKETS; LLC,Financial Analysts,FRANCE
Other,Denied,10002,ISACC CENTER,Adult Basic and Secondary Education and Literacy Teachers and Instructors,TAIWAN
Transportation,Denied,10018,MEDITERRANEAN SHIPPING COMPANY (USA) INC.,Transportation; Storage; and Distribution Managers,ITALY
IT,Denied,10004,AMTEX SYSTEMS; INC.,Software Developers; Applications,INDIA
IT,Denied,10004,AMTEX SYSTEMS; INC.,Computer Systems Analysts,INDIA
Finance,Denied,10005,SEIDEL & SHAW LLC,Financial Analysts,SOUTH AFRICA
Finance,Denied,10282,GOLDMAN SACHS & CO.,Financial Analysts,BAHAMAS
Finance,Denied,10010,CREDIT SUISSE SECURITIES (USA) LLC,Software Developers; Applications,INDIA
Other,Denied,11229,BRAINORAMA INC,Elementary School Teachers; Except Special Education,RUSSIA
Finance,Denied,10004,U.S. FINANCIAL INVESTMENTS; INC.,Financial Analysts,CHINA
Other,Denied,11421,IMPERIAL DECORATING; INC.,Upholsterers,MEXICO
Hospitality,Denied,11104,ARRIBA ARRIBA SUNNYSIDE; INC.,Chefs and Head Cooks,MEXICO
Other,Denied,10036,SWISSDIAM INTERNATIONAL LLC,Jewelers and Precious Stone and Metal Workers,SWITZERLAND
Not Available,Denied,10016,COLLECTIVE INC. D.B.A. COLLECTIVE MEDIA,Software Developers; Systems Software,INDIA
Construction,Denied,11203,FERRO ARTISTICO; INC. D/B/A VENEZIA IRON WORKS,Logisticians,PHILIPPINES
Other,Denied,11354,BILINGUAL SEIT & PRESCHOOL INC.,Special Education Teachers; Preschool; Kindergarten; and Elementary School*,HONG KONG
Hospitality,Denied,10001,PINE TREE HOUSE INC.,Cooks; Restaurant,SOUTH KOREA
IT,Denied,10036,NORTHPOINT SOLUTIONS,Software Developers; Applications,INDIA
Other,Denied,10018,MITCHELL/MARTIN INC,Software Developers; Applications,INDIA
Other,Denied,10001,SILVER PLANET INC.,Market Research Analysts and Marketing Specialists*,INDIA
Finance,Denied,10041,GFI BROKERS LLC,Securities; Commodities; and Financial Services Sales Agents,SPAIN
Finance,Denied,10001,M. A. MAHMOOD; CPA; PC,Accountants and Auditors,PAKISTAN
Educational Services,Denied,10029,NEW YORK CENTER FOR AUTISM CHARTER SCHOOL,Teachers and Instructors; All Other*,JAPAN
Construction,Denied,10016,ABR G.C.,Management Analysts,POLAND
Not Available,Denied,11416,JAIME RODRIGUEZ,Not Available,MEXICO
Other,Denied,10036,R.M USA INC.,Jewelers and Precious Stone and Metal Workers,INDIA
Health Care,Denied,11229,ALLCITY FAMILY HEALTHCARE CENTER; INC.,Architectural and Engineering Managers,EGYPT
Construction,Denied,11222,MARPAT CONSTRUCTION CORPORATION,Stonemasons,POLAND
Advanced Mfg,Denied,11354,DUNKIN DONUTS,Bakers,INDIA
Retail,Denied,11432,UNIVERSAL ELECTRONICS AND APPLIANCES,Database Administrators,EGYPT
Other,Denied,10021,SCHIFF; DAVID B.,Childcare Workers,PARAGUAY
Other,Denied,10018,LF USA INC.,Computer and Information Systems Managers,CHINA
Aerospace,Denied,10003,REYNALDO C. PREGO; P.E. CONSULTING ENGINEERS,Electrical Engineers,PHILIPPINES
Automotive,Denied,11385,AUTO GLEN COLLISION,Automotive Service Technicians and Mechanics,ECUADOR
Other,Denied,10001,GLOBAL WORKS GROUP LLC,Computer Systems Analysts,PAKISTAN
Other,Denied,10023,KERRY AISSA,Maids and Housekeeping Cleaners,PHILIPPINES
Other,Denied,10017,YUCO MANAGEMENT INC.,Property; Real Estate; and Community Association Managers,MALAYSIA
IT,Denied,10036,SYSTEC INTERNATIONAL INC,Software Developers; Systems Software,INDIA
IT,Denied,10014,EVERYDAY HEALTH INC,Software Developers; Applications,INDIA
Finance,Denied,10022,BANCO DO BRASIL S A,Securities; Commodities; and Financial Services Sales Agents,BRAZIL
Other,Denied,11432,EXCELLENT PEST CONTROL LLC,Pest Control Workers,INDIA
Not Available,Denied,11105,NEW YORK BEER CO.; LLC DBA JACOB'S PICKLES,Marketing Managers,NEPAL
Finance,Denied,10036,S.W.I.F.T. PAN-AMERICAS; INC.,Computer and Information Systems Managers,NETHERLANDS
Health Care,Denied,11372,MENTAL HEALTH PROVIDERS OF WESTERN QUEENS; INC.,Mental Health and Substance Abuse Social Workers,PERU
Hospitality,Denied,11372,COAMEX RESTAURANT INC.,Cooks; Restaurant,MEXICO
Health Care,Denied,10017,MEMORIAL SLOAN-KETTERING CANCER CENTER,Software Developers; Applications; Non R & D (ACWIA Only),INDIA
Retail,Denied,11360,BAY BRIDGE SERVICE CENTER INC.,Food Service Managers,PHILIPPINES
Health Care,Denied,11374,ALLEN J. FISHMAN; M.D.; P.C.,Physicians and Surgeons; All Other,CANADA
Other,Denied,11356,SPA CASTLE INC.,Meeting; Convention; and Event Planners*,SOUTH KOREA
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Other,Denied,10018,RCM TECHNOLOGIES; INC.,Occupational Therapists,PHILIPPINES
Finance,Denied,10282,GOLDMAN; SACHS & CO.,Financial Managers,CANADA
Not Available,Denied,10001,GLOBAL WORKS GROUP LLC,Marketing Managers,SPAIN
Other,Denied,10036,THOMSON REUTERS MARKETS LLC,Software Developers; Applications,INDIA
Not Available,Denied,11220,MARLIN REALTY INC.,Carpenters,URUGUAY
Finance,Denied,10022,COPAL PARTNERS U.S. INC.,Statisticians,CHINA
Construction,Denied,11101,L&M AIR INC,Civil Engineers,INDIA
Educational Services,Denied,10031,THE CITY COLLEGE OF NEW YORK,Philosophy and Religion Teachers; Postsecondary,PERU
Hospitality,Denied,11217,RAY RAY THAI INC. D/B/A NATIONAL,Cooks; Restaurant,THAILAND
Other,Denied,11214,LENOX IMPERIAL LLC,Maintenance and Repair Workers; General,MEXICO
Hospitality,Denied,11217,RAY RAY THAI INC. D/B/A NATIONAL,Cooks; Restaurant,THAILAND
Retail,Denied,10305,ARIEMMA'S ITALIAN DELI,Cooks; Restaurant,MEXICO
Health Care,Denied,11230,HOME HEALTH CARE SERVICES OF NY INC.,Not Available,HUNGARY
Other,Denied,10014,PR NEWSWIRE ASSOCIATION LLC,Information Security Analysts; Web Developers; and Computer Network Architects,NEPAL
Health Care,Denied,11234,DOCTORS CARDIO-VASCULAR IMAGING; P.C.,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,ROMANIA
Other,Denied,11213,CHRIST LIFE MINISTRIES INC.,Secretaries and Administrative Assistants; Except Legal; Medical; and Executive,NIGERIA
Retail,Denied,11354,BREAD CAKE & COFFEE; INC.,Chefs and Head Cooks,ECUADOR
Not Available,Denied,11418,BEST COFFEE HOUSE; INC.,Cooks; Fast Food,MEXICO
Aerospace,Denied,10003,REYNALDO C. PREGO; P.E. CONSULTING ENGINEERS,Electrical Engineers,PHILIPPINES
Hospitality,Denied,10314,HASHMI ENT.; INC.,First-Line Supervisors of Food Preparation and Serving Workers,MEXICO
Hospitality,Denied,10016,GGS FOOD CORP D/B/A CURRY EXPRESS,Cooks; Restaurant,INDIA
Hospitality,Denied,10016,449 RESTAURANT; INC. DBA MOONSTRUCK ON THIRD RESTAURANT,Cooks; Restaurant,MEXICO
Construction,Denied,10075,MEA CONSTRUCTION INC,Construction Managers,GUATEMALA
Other,Denied,11101,MING PAO INVESTMENT (USA) L.P.,Reporters and Correspondents,CHINA
Other,Denied,11211,GRAND MANAGEMENT SERVICES; INC,Market Research Analysts and Marketing Specialists*,CHINA
Other,Denied,10016,EDPLUS LLC,Environmental Engineers,SOUTH KOREA
Aerospace,Denied,11101,VARDARIS TECH. INC.,Civil Engineers,CANADA
Advanced Mfg,Denied,10018,COCKPIT USA INC.,Accountants and Auditors,GERMANY
Construction,Denied,11367,FENSTE; INC.,First-Line Supervisors of Helpers; Laborers; and Material Movers; Hand,POLAND
Advanced Mfg,Denied,10018,COCKPIT USA INC.,Accountants and Auditors,GERMANY
Finance,Denied,10005,DEUTSCHE BANK,Computer Systems Analysts,INDIA
Not Available,Denied,10006,SYSCOM (USA) INC.,Not Available,JAPAN
Not Available,Denied,10006,SYSCOM (USA) INC.,Not Available,JAPAN
Not Available,Denied,10036,FIVE & ONE; INC. DBA FRANKIE & JOHNNIE'S RESTAURAN,Not Available,ECUADOR
Other,Withdrawn,11203,VICTORY ASSEMBLY,Self-Enrichment Education Teachers,GUYANA
Advanced Mfg,Withdrawn,10018,TAKEOUT INC,Fashion Designers,SOUTH KOREA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Analysts,INDIA
IT,Withdrawn,10016,MPHASIS CORPORATION,Computer Programmers,INDIA
Other,Withdrawn,10017,EXLSERVICE.COM; INC.,Accountants and Auditors,INDIA
Finance,Withdrawn,10167,SOCIETE GENERALE,Securities; Commodities; and Financial Services Sales Agents,FRANCE
Health Care,Withdrawn,11354,DOHYUNG KIM PHYSICAL THERAPY; P.C.,Medical and Health Services Managers,SOUTH KOREA
Other,Withdrawn,10039,SHELTERING ARMS DAY CARE/MORNING SIDE DAY CARE CEN,Preschool Teachers; Except Special Education,PHILIPPINES
IT,Withdrawn,10105,LAB49; INC.,Computer Software Engineers; Systems Software,INDIA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Mathematicians,RUSSIA
Finance,Withdrawn,10282,GOLDMAN SACHS & CO.,Financial Analysts,CHINA
Other,Withdrawn,11101,THE KOREA TIMES NEW YORK INC,Not Available,SOUTH KOREA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Securities; Commodities; and Financial Services Sales Agents,MEXICO
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Securities; Commodities; and Financial Services Sales Agents,CHILE
Aerospace,Withdrawn,10017,THE CANTOR SEINUK GROUP INC D/B/A WSP CANTOR SEINUK,Civil Engineers,ROMANIA
IT,Withdrawn,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Systems Software,INDIA
Finance,Withdrawn,10022,CITICORP CREDIT SERVICES; INC. (USA),Computer Systems Analysts,MALI
Other,Withdrawn,10036,SIMPLEX DIAM INC.,Jewelers and Precious Stone and Metal Workers,INDIA
Construction,Withdrawn,11222,ZEN RESTORATION INC,Billing and Posting Clerks,ROMANIA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Analysts,VIETNAM
Finance,Withdrawn,10019,MACQUARIE HOLDINGS (USA) INC.,Financial Managers,AUSTRALIA
IT,Withdrawn,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Electronics Engineers; Except Computer,INDIA
IT,Withdrawn,10007,VERIZON COMMUNICATIONS INC.; & ALL ITS SUBSIDIARIES & AFFILIATES,Software Developers; Applications,INDIA
IT,Withdrawn,10016,BRAINFUSE; INC.,Management Analysts,INDIA
Finance,Withdrawn,10166,BARCLAYS SERVICES CORP,Software Developers; Applications,INDIA
IT,Withdrawn,10010,APTEC; LLC,Software Developers; Applications,CHINA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Managers,SOUTH KOREA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Analysts,IRAN
Other,Withdrawn,10023,TIME WARNER ENTERTAINMENT COMPANY; L.P.,Producers and Directors,ARGENTINA
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Analysts,NEPAL
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Analysts,CHINA
Hospitality,Withdrawn,10011,74 FIFTH AVE MARKET CORP,Chefs and Head Cooks,SOUTH KOREA
Finance,Withdrawn,10003,CHIMERA SECURITIES; LLC,Securities; Commodities; and Financial Services Sales Agents,NEPAL
Finance,Withdrawn,10282,GOLDMAN; SACHS & CO.,Financial Managers,INDIA
Finance,Withdrawn,11120,CITICORP CREDIT SERVICES; INC.,Computer Systems Analysts,CANADA
Finance,Withdrawn,11361,CORNERSTONE INSURANCE AGENCY OF NY INC,Technical Writers,SOUTH KOREA
Other,Withdrawn,10004,UMT CONSULTING GROUP,Software Developers; Applications,INDIA
IT,Withdrawn,10001,MAJESCOMASTEK,Sales Engineers,INDIA
Retail,Withdrawn,10017,AVON PRODUCTS; INC,Computer Systems Analysts,INDIA
IT,Withdrawn,10001,MAJESCOMASTEK,Software Developers; Applications,INDIA
Finance,Withdrawn,10055,EVERCORE PARTNERS SERVICES EAST; LLC,Financial Analysts,INDIA
Finance,Withdrawn,10019,BARCLAYS CAPITAL SERVICES INC.,Computer Systems Analysts,INDIA
Finance,Withdrawn,10036,MORGAN STANLEY & CO. LLC,Software Developers; Applications,INDIA
Other,Withdrawn,10022,BLOOMBERG L.P.,Training and Development Specialists,INDIA
Other,Withdrawn,11354,M-TOUCH INTERNATIONAL; INC,Operations Research Analysts,SOUTH KOREA
Finance,Withdrawn,10036,METLIFE GROUP; INC.,Actuaries,CANADA
Finance,Withdrawn,10018,HSBC SECURITIES (USA) INC.,Software Developers; Applications,POLAND
Other,Withdrawn,10012,CHAMELEON COMMUNICATIONS INTERNATIONAL INC,Public Relations Specialists,UNITED KINGDOM
Not Available,Withdrawn,10001,DM SERVICES; INC.,Market Research Analysts and Marketing Specialists*,ARGENTINA
Finance,Withdrawn,10271,TOWER INSURANCE COMPANY OF NEW YORK,Database Administrators,INDIA
Finance,Withdrawn,10019,CREDIT AGRICOLE SECURITIES (USA) INC.,Software Developers; Applications,INDIA
Finance,Withdrawn,10010,CREDIT SUISSE SECURITIES (USA) LLC,Economists,SWITZERLAND
IT,Withdrawn,10038,ARISTON TEK; INC,Computer Systems Analysts,INDIA
Other,Withdrawn,10022,MCKINSEY & COMPANY; INC UNITED STATES,Management Analysts,MEXICO
Finance,Withdrawn,10036,D. E. SHAW & CO.; L.P.,Financial Analysts,CANADA
Finance,Withdrawn,10004,INTERNATIONAL SECURITIES EXCHANGE; LLC,Network and Computer Systems Administrators*,INDIA
Other,Withdrawn,10001,WEBMD; INC,Software Developers; Applications,INDIA
Other,Withdrawn,10001,WEBMD; INC,Software Developers; Applications,INDIA
Other,Withdrawn,10011,WEBMD LLC,Software Developers; Applications,INDIA
Other,Withdrawn,10011,WEBMD LLC,Software Developers; Applications,INDIA
Other,Withdrawn,10001,EPISCOPAL SOCIAL SERVICES OF NEW YORK INC.,Instructional Coordinators,PHILIPPINES
Finance,Withdrawn,10019,BARCLAYS CAPITAL SERVICES INC.,Software Developers; Applications,INDIA
Other,Withdrawn,10017,PRICEWATERHOUSECOOPERS,Credit Analysts,CHINA
Other,Withdrawn,10017,PRICEWATERHOUSECOOPERS,Computer Systems Analysts,INDIA
Other,Withdrawn,10036,CORA INTERNATIONAL; LLC,Industrial Production Managers,ISRAEL
Health Care,Withdrawn,10029,PHYSICIAN AFFILIATE GROUP OF NEW YORK,Physician Assistants,IRAN
Finance,Withdrawn,10019,BARCLAYS CAPITAL SERVICES INC.,Software Developers; Applications,INDIA
Finance,Withdrawn,10036,SANDTON CAPITAL PARTNERS; LP,Financial Analysts,COLOMBIA
IT,Withdrawn,10010,PRAGMA SECURITIES LLC,Computer Systems Analysts,INDIA
IT,Withdrawn,10019,ICROSSING; INC.,Software Developers; Applications,INDIA
