west chicago, illinois, 2
randallstown, maryland, 1
auburn, washington, 5
laguna beach, california, 2
biloxi, mississippi, 2
burton, texas, 1
langhorne, pennsylvania, 6
st. thomas, virgin islands, 17
elizabeth, new jersey, 4
hillsboro, washington, 1
macomb, illinois, 4
short hills, new jersey, 9
otsego, michigan, 1
tarzana, california, 3
norwalk, california, 5
southampton, new york, 3
nacogdoches, texas, 2
exeter, pennsylvania, 1
glen head, new york, 1
lake worth, florida, 3
marion, iowa, 1
pequot lakes, minnesota, 1
verona, virginia, 1
northampton, massachusetts, 1
glen rose, texas, 1
olympia, washington, 3
joliet, illinois, 1
danville, illinois, 4
moline, illinois, 12
valley stream, new york, 2
vernon, texas, 1
meeker, colorado, 1
aracdia, california, 1
seal beach, california, 3
fort pierce, florida, 2
bear, delaware, 17
muskogee, oklahoma, 3
henderson, nevada, 6
cuba, new mexico, 2
bourbonnais, illinois, 2
santa barbara, california, 19
vinton, louisiana, 1
seguin, texas, 3
glenside, pennsylvania, 2
cleveland, ohio, 92
carson, california, 19
springfield, ohio, 3
yardley, pennsylvania, 6
delran, new jersey, 1
woodridge, illinois, 1
allen park, michigan, 3
castle rock, colorado, 1
wakefield, massachusetts, 17
stephenville, texas, 4
wickliffe, ohio, 1
lynbrook, new york, 3
west valley city, utah, 2
bloomington, minnesota, 25
harmon, guam, 2
casper, wyoming, 3
boydton, virginia, 3
yorktown heights, new york, 5
columbia, missouri, 15
roswell, georgia, 26
bridgewater, new jersey, 45
kennett square, pennsylvania, 2
gadsden, alabama, 1
jefferson valley, new york, 1
la, california, 3
lake hopatcong, new jersey, 1
clewiston, florida, 1
benseville, illinois, 1
pella, iowa, 2
barstow, california, 2
indio, california, 3
temple hills, maryland, 4
milwaukee, wisconsin, 49
whiting, indiana, 1
sealy, texas, 4
lagrange, north carolina, 1
taylor, michigan, 3
new iberia, louisiana, 2
latrobe, pennsylvania, 1
old tappan, new jersey, 2
ellicott city, maryland, 10
johnson city, tennessee, 4
omak, washington, 1
gillette, wyoming, 1
tarboro, north carolina, 1
statesboro, georgia, 4
mokena, illinois, 1
medina, new york, 1
celebration, florida, 3
folsom, arizona, 1
mankato, minnesota, 3
north hollywood, california, 11
pala, california, 1
smithtown, new york, 1
rosedale, new york, 1
superior, wisconsin, 3
orchard lake, michigan, 1
fayetteville, georgia, 1
roxboro, north carolina, 1
madera, california, 1
dunn, north carolina, 2
charleston, south carolina, 8
winterville, north carolina, 1
tonawanda, new york, 11
rydal, pennsylvania, 1
sparta, kentucky, 1
mansfield, louisiana, 1
carrabassett valley, maine, 1
starkville, mississippi, 1
st. martinville, louisiana, 2
encino, california, 13
aliso viejo, california, 57
monroeville, pennsylvania, 3
nanuet, new york, 2
indiantown, florida, 2
morgantown, wv, west virginia, 1
s. el monte, california, 1
calabasas, california, 22
littleton, colorado, 4
port author, texas, 1
new hope, pennsylvania, 5
coos bay, oregon, 1
hanover, maryland, 10
cypress, california, 10
mullins, south carolina, 2
madison, alabama, 12
fairfield, ohio, 3
campbellsville, kentucky, 1
commerce, georgia, 1
orange, california, 10
itasca, illinois, 13
belleville, new jersey, 3
new hudson, michigan, 1
hollywood, california, 3
easton, maryland, 3
n. miami beach, florida, 1
estero, florida, 1
east peoria, illinois, 4
hercules, california, 6
loxahatchee, florida, 1
chester, pennsylvania, 1
des moines, iowa, 17
mililani, hawaii, 1
belle chasse, louisiana, 3
ishpeming, michigan, 1
riverside, connecticut, 2
milwaukie, oregon, 1
chagrin falls, ohio, 1
portsmouth, new hampshire, 8
athens, ohio, 3
clintondale, new york, 2
superior twp, michigan, 1
charlotte, california, 1
spanaway, washington, 1
forest, virginia, 1
rochester hills, michigan, 9
lakewood, california, 2
amherst, new hampshire, 1
binghampton, new york, 1
north reading, massachusetts, 7
houma, louisiana, 1
apple valley, minnesota, 5
columbia, maryland, 120
webster, texas, 3
holland, michigan, 3
longview, texas, 5
langston, oklahoma, 1
highland heights, kentucky, 2
beattyville, kentucky, 1
quincy, illinois, 1
suite 3000, new jersey, 1
el dorado hills, california, 16
acampo, california, 1
boardman, ohio, 1
andover, massachusetts, 22
latham, new york, 4
crossville, tennessee, 3
milton, new york, 1
san francsicso, california, 2
schaumburg, illinois, 172
clarksville, tennessee, 8
bellingham, washington, 5
lake zurich, illinois, 1
colchester, vermont, 3
emeryville, california, 30
schofield, wisconsin, 1
christiansburg, virginia, 1
pharr, texas, 3
locust valley, new york, 1
sterling, colorado, 1
elmhurst, illinois, 7
harrisburg, illinois, 1
sturgis, michigan, 1
la grange, illinois, 3
los angeles, california, 576
dublin, california, 14
martin, south carolina, 1
institute, west virginia, 1
chattanogga, tennessee, 1
richmond, kentucky, 3
billings, montana, 1
bristol, pennsylvania, 1
lovington, new mexico, 4
elizabethtown, kentucky, 1
cedar park, texas, 1
hacienda heights, california, 3
oak ridge, tennessee, 2
middletown, new jersey, 10
monmouth junction, new jersey, 26
edgartown, massachusetts, 1
pisacataway, new jersey, 1
east windsor, connecticut, 2
stillwater, oklahoma, 6
pembroke pines, florida, 7
hineston, louisiana, 1
teaneck, new jersey, 272
morris plains, new jersey, 10
danvers, massachusetts, 9
burke, virginia, 3
west lebanon, new hampshire, 2
durham, north carolina, 56
klamath falls, oregon, 1
upper marlboro, virginia, 1
roslyn, new york, 1
, , 14
mundelein, illinois, 8
oviedo, florida, 1
washington d.c., district of columbia, 4
cibecue, arizona, 1
north billerica, massachusetts, 2
glens falls, new york, 1
monticello, minnesota, 1
la grange, georgia, 1
healdsburg, california, 2
calverton, maryland, 1
parsippany, new jersey, 84
new hope, minnesota, 2
downey, california, 3
pomona, california, 9
somerville, massachusetts, 5
bridgeport, new jersey, 1
west windsor, new jersey, 14
austin, minnesota, 1
south pasadena, california, 2
mcclellan, california, 1
shaker hts., ohio, 1
uniontown, pennsylvania, 2
northridge, california, 20
lake forest, california, 20
ashland, massachusetts, 1
frostburg, maryland, 3
e. norwich, new york, 1
willmington, california, 1
university park, illinois, 2
east marion, new york, 1
upton, new york, 2
camp springs, maryland, 1
sykesville, maryland, 1
west des moines, iowa, 14
maiden, north carolina, 4
boothwyn, pennsylvania, 3
batesville, arkansas, 3
munfordville, kentucky, 1
ames, iowa, 8
east amherst, new york, 1
branchburg, new jersey, 4
galesburg, michigan, 1
selma, california, 1
van buren township, michigan, 3
export, pennsylvania, 1
carthage, mississippi, 1
sulphur, louisiana, 1
chico, california, 3
evanston, illinois, 18
putnam, connecticut, 2
belleville, kansas, 1
myakka city, florida, 1
starr, south carolina, 1
rancho santa margarita, california, 1
eagle bridge, new york, 1
derby, connecticut, 2
jasper, alabama, 1
st. cloud, minnesota, 1
venice, los angeles county, california, 1
cinnaminson, new jersey, 1
newark, texas, 1
woonsocket, rhode island, 1
el campo, texas, 1
wilmington, delaware, 63
bridgewarer, massachusetts, 1
cocoa, florida, 1
kalispell, montana, 2
mount pleasant, north carolina, 1
irvington, new jersey, 1
port washington, new york, 7
naples, florida, 10
bethlehem, pennsylvania, 28
owing mills, maryland, 1
lehighton, pennsylvania, 1
montauk, new york, 1
charlotte, north carolina, 168
boynton beach, florida, 5
morenci, arizona, 3
aberdeen, maryland, 2
northfield, illinois, 1
annandale, virginia, 15
emerson, new jersey, 3
brentwood, maryland, 1
rowayton, connecticut, 3
stanford, california, 11
herndon, virginia, 241
grand forks, north dakota, 3
palmerton, pennsylvania, 1
cape girardeau, missouri, 3
benecia, california, 1
commack, new york, 2
joplin, missouri, 7
sonora, california, 1
wichita falls, texas, 4
edgewater, new jersey, 2
twinsburg, ohio, 3
tory, michigan, 1
bentonville, arkansas, 45
gatesville, texas, 1
bloomfield hills, michigan, 4
chaska, minnesota, 1
orono, maine, 1
uniontown, ohio, 1
solana beach, california, 6
old fort, north carolina, 1
san carlos, arizona, 3
lexington, mississippi, 5
doral, florida, 29
fishkill, new york, 1
warren, rhode island, 1
imlay city, michigan, 1
liberal, kansas, 2
owensboro, kentucky, 1
dyersburg, tennessee, 1
manchester, missouri, 2
angels camp, california, 1
franklin, tennessee, 10
la puente, california, 3
galveston, texas, 13
jericho, new york, 3
flushing, new york, 39
monterey, california, 20
channahon, illinois, 2
metuchen, new jersey, 9
caldwell, texas, 1
brandon, florida, 1
sioux center, iowa, 3
phoenix, arkansas, 2
westborough, massachusetts, 65
camden, new jersey, 4
newburgh, new york, 2
warrenville, illinois, 16
cumberland, rhode island, 4
roslindale, massachusetts, 1
fairfield, california, 2
wasco, california, 2
irvine, pennsylvania, 1
winona, minnesota, 1
shelter island heights, new york, 1
carrollton, texas, 17
palm coast, florida, 2
walterboro, south carolina, 2
harahan, louisiana, 1
spokane valley, washington, 2
goldsboro, north carolina, 2
des plaines, illinois, 19
hattiesburg, mississippi, 1
sacramento, california, 32
goodlettsville, tennessee, 1
west hills, california, 2
deer park, new york, 5
bonifay, florida, 1
oxnard, california, 12
pecos, texas, 1
wilmington, north carolina, 8
roxbury, massachusetts, 1
bremerton, washington, 2
desert hot springs, california, 2
elmont, new york, 2
coralville, iowa, 1
harrison, arkansas, 1
ruston, louisiana, 10
west hartford, connecticut, 2
salisbury, north carolina, 1
reedsport, oregon, 2
belleville, michigan, 1
redwood coty, california, 1
saint louis, missouri, 7
breinigsville, pennsylvania, 4
midlothian, texas, 1
manhattan beach, california, 8
pittsburgh, pennsylvania, 275
skaneateles falls, new york, 1
ridgeland, mississippi, 6
midland, michigan, 1
hyannis, massachusetts, 1
mansfield, texas, 1
fairfax, virginia, 110
broussard, louisiana, 1
port washignton, massachusetts, 1
new york city, new york, 10
newark, new york, 1
carteret, new jersey, 1
hobe sound, florida, 3
herriman, utah, 1
cedar hill, texas, 1
oakhill, west virginia, 1
old greenwich, connecticut, 4
fort deposit, alabama, 2
logan, west virginia, 1
shelby township, michigan, 1
missouri city, texas, 1
eureka, nevada, 1
bethesda, maryland, 58
middleton, massachusetts, 2
cranston, rhode island, 4
hoffman estates, illinois, 36
fountain inn, south carolina, 1
irvine, california, 294
flemington, new york, 3
cumming, georgia, 89
anaheim, california, 39
ridgefield, connecticut, 7
fort washington, pennsylvania, 11
covina, california, 3
montclair, california, 3
sparks, nevada, 2
tulsa, oklahoma, 40
ann arbor, michigan, 73
bloomington, illinois, 14
mcbee, south carolina, 1
santa fe, new mexico, 1
waukegan, illinois, 13
san anselmo, california, 1
tuba city, arizona, 6
enid, oklahoma, 2
sumter, south carolina, 1
syracuse, new york, 13
hermosa beach, california, 3
bushnell, florida, 1
loudonville, new york, 1
hartland, wisconsin, 2
sugarland, texas, 3
keene, texas, 1
east rutherford, new jersey, 3
windsor, vermont, 1
murray, kentucky, 6
navarre, ohio, 1
bayside, new york, 8
johnson city, new york, 1
red springs, north carolina, 1
commerce, texas, 3
suwanee, georgia, 51
bothell, washington, 20
santa rosa, california, 9
sunfield, michigan, 1
gahanna, ohio, 10
sag harbor,, new york, 1
little falls, new jersey, 1
sarasota, florida, 11
decorah, iowa, 2
austin, texas, 335
paulden, arizona, 2
snellville, georgia, 1
salem, indiana, 1
villa park, california, 1
potomac, maryland, 8
north providence, rhode island, 3
lewis center, ohio, 11
hampton bays, new york, 1
wesmont, illinois, 1
hampton (perryville), new jersey, 1
greenacres, florida, 1
mercerville, new jersey, 2
bel air, maryland, 2
grand haven, michigan, 1
west melbourne, florida, 1
keene, new hampshire, 7
dominguez hills, california, 1
detroit lakes, minnesota, 5
tuba, arizona, 1
claymont, delaware, 1
whitehouse, texas, 2
malden, massachusetts, 2
, pennsylvania, 1
tallmadge, ohio, 2
berwick, pennsylvania, 1
carrollton, georgia, 1
cuptertino, california, 2
middle village, new york, 1
springfield, illinois, 39
franklin, kentucky, 2
olean, new york, 9
burtonsville, maryland, 1
garland, texas, 26
crosby, texas, 1
vega alta, puerto rico, 1
bridgeton, missouri, 1
buffalo grove, illinois, 6
wyoming, minnesota, 2
north wilkesboro, north carolina, 1
webster, new york, 3
valdosta, georgia, 3
brown deer, wisconsin, 2
west seneca, new york, 1
cedarhurst, new york, 2
tuskegee, alabama, 1
south san francisco, california, 32
fort stockton, texas, 1
odenton, maryland, 2
fitzgerald, georgia, 2
mansfield, massachusetts, 6
exton, pennsylvania, 33
novi, michigan, 52
chula vista, california, 7
hazlet, new jersey, 7
brooksville, florida, 2
sant ana, california, 2
mahwah, new jersey, 18
dover, new jersey, 2
gila bend, arizona, 1
lake mary, florida, 12
saint cloud, minnesota, 1
warrendale, pennsylvania, 1
green bay, wisconsin, 13
new providence, new jersey, 1
zeeland, michigan, 1
walnut park, california, 1
babylon, new york, 1
jetmore, kansas, 1
cimarron, kansas, 1
payson, arizona, 2
redding, california, 2
santa clara, ohio, 1
greensburg, pennsylvania, 1
orange park, florida, 1
dania, florida, 2
kenner, louisiana, 7
east orange, new jersey, 3
st. paul, michigan, 1
lloyd harbor, new york, 1
woodside, new york, 5
winchester, massachusetts, 1
wauconda, illinois, 1
research triangle park, north carolina, 55
schuylkill haven, pennsylvania, 1
new york, , 1
blackville, south carolina, 1
waterford, new york, 1
hibbing, minnesota, 1
ketchikan, alaska, 1
hollywood, florida, 8
creve coeur, missouri, 1
montclair, new jersey, 3
storrs, connecticut, 6
grass valley, california, 1
plainsboro, new jersey, 128
east liberty, ohio, 1
englewood cliffs, new jersey, 10
scranton, pennsylvania, 7
buellton, california, 1
birmingham, alabama, 33
caldwell, kansas, 1
universal city, california, 1
dover, new hampshire, 4
placentia, california, 6
muscatine, iowa, 6
hialeah, florida, 10
warwick, rhode island, 7
reynoldsburg, ohio, 3
north adams, massachusetts, 1
lexington park, maryland, 1
oakland, california, 36
omaha, nebraska, 111
holbrook, new york, 2
canton, new york, 1
kuhnsville, pennsylvania, 1
newton, massachusetts, 16
jarrell, texas, 1
leon valley, texas, 1
harrison, michigan, 1
westlake, texas, 7
lynchburg, virginia, 9
phoenixville, pennsylvania, 1
bakersfield, california, 35
rancho cucamonga, california, 9
goleta, california, 17
hugoton, kansas, 2
galena park, texas, 1
vacaville, california, 6
collegeville, pennsylvania, 3
autin, texas, 1
henrietta, new york, 2
pasadena, california, 37
stevenson ranch, california, 1
memphis, tennessee, 78
kohler, wisconsin, 1
villard, minnesota, 1
painesville, ohio, 2
denville, new jersey, 1
central falls, rhode island, 2
avon park, florida, 1
ledbetter, texas, 1
weston, massachusetts, 4
marysville, ohio, 5
franklin park, new jersey, 1
cheyenne, wyoming, 1
el centro, california, 4
los gatos, california, 30
piermont, new york, 1
kearny, new jersey, 1
lancaster, pennsylvania, 2
pittsfield, massachusetts, 2
newrk, new jersey, 1
rome, georgia, 1
cameron park, california, 1
brooklyn, new york, 133
georgetown, texas, 2
bentonville, virginia, 1
pasco, washington, 1
kyle, texas, 3
richfield, ohio, 1
bangor, maine, 4
catano, puerto rico, 2
waltham, massachusetts, 84
hobbs, new mexico, 2
college station, texas, 14
new prague, minnesota, 1
banning, california, 2
waynesboro, virginia, 3
san gabriel, california, 3
brick, new jersey, 1
sun city west, arizona, 1
morris, minnesota, 1
chambersburg, pennsylvania, 1
mount vernon, new york, 3
shorter, alabama, 1
parkridge, illinois, 1
gary, indiana, 1
raymore, missouri, 2
jonesboro, arkansas, 5
city of industry, california, 35
arvin, california, 3
burleson, texas, 1
richfield, minnesota, 11
savannah, georgia, 30
pasadena, texas, 6
reading, massachusetts, 1
mount airy, maryland, 2
edina, minnesota, 2
clanton, alabama, 1
agawam, massachusetts, 1
springfield, virginia, 12
owings mills, maryland, 6
catawba, north carolina, 1
placerville, california, 1
woodbury, minnesota, 1
sun prairie, wisconsin, 2
bishopville, south carolina, 1
pine bush, new york, 1
laredo, texas, 3
eastman, georgia, 1
freehold, new jersey, 13
evergreen, alabama, 1
la grange, texas, 1
bensenville, illinois, 9
toledo, ohio, 11
washington, d.c., district of columbia, 3
luling, louisiana, 1
auburndale, massachusetts, 1
welch, west virginia, 1
deer park, illinois, 2
charlestown, massachusetts, 10
la habra, california, 1
graceville, florida, 1, [["o\fallon", \missouri\]]: 4
spring, texas, 3
fairlawn, new jersey, 1
gurnee, illinois, 1
jay, florida, 1
lindon, utah, 4
northboro, massachusetts, 3
maplewood (st. louis), missouri, 1
highland park, illinois, 1
edmonds, washington, 1
albany, new york, 36
coral gables, florida, 24
junction city, kansas, 1
van nuys, california, 8
trinity, alabama, 1
astoria, new york, 6
coral springs, florida, 5
foster city, california, 103
macungie, pennsylvania, 2
englewood, new jersey, 8
barranquitas, puerto rico, 1
montague, new jersey, 1
effingham, illinois, 2
mckinleyville, california, 1
newport, oregon, 2
yuma, arkansas, 1
new albant\\\\y, ohio, 1
canonsburg, pennsylvania, 43
rockport, texas, 1
addison, texas, 53
galliano, louisiana, 1
garden city, new york, 8
edison, new jersey, 645
long island, new york, 2
farmersberg, indiana, 1
ocean, new jersey, 1
la palma, california, 8
westfield, indiana, 1
barnegat light, new jersey, 1
olivette, missouri, 1
batavia, illinois, 1
brighton, colorado, 1
reno, nevada, 11
bethel, pennsylvania, 1
coolidge, arizona, 2
bedford, new hampshire, 1
union, new jersey, 21
ponte vedra beach, florida, 1
whiting, new jersey, 1
brookfield, wisconsin, 19
valhalla, new york, 3
louisville, kentucky, 99
upland, pennsylvania, 1
riviea beach, florida, 1
gresham, oregon, 3
whittier, california, 3
cooper city, florida, 2
bloomington, indiana, 14
villa rica, georgia, 1
hillsdale, new jersey, 2
aulander, north carolina, 1
bensalem, pennsylvania, 20
north platte, nebraska, 1
patchogue, new york, 1
escondido, california, 4
minong, wisconsin, 2
west los angeles, california, 1
fords, new jersey, 1
siler city, north carolina, 1
moneta, virginia, 1
plymouth, michigan, 26
baldwin, new york, 1
wexford, pennsylvania, 1
middleton, wisconsin, 8
philadelphia, pennsylvania, 140
franklin, virginia, 2
ogden, alaska, 1
stony brook, new york, 3
florence, south carolina, 4
carrboro, north carolina, 2
hopewell junction, new york, 7
elmhurst, new york, 6
fresh meadows, new york, 3
millwood, new york, 2
rosemead, california, 1
sylmar, california, 22
selma, texas, 1
pittsburg, kansas, 1
mission viejo, california, 8
batesville, indiana, 3
gonzales, texas, 1
piedmont, south carolina, 3
berwyn, pennsylvania, 4
lawton, oklahoma, 4
mendota heights, minnesota, 12
winesburg, ohio, 63
dallas, texas, 324
akron, new york, 1
east hartford, connecticut, 11
valparaiso, indiana, 3
bordentown, new jersey, 1
wayne, michigan, 1
hilo, hawaii, 1
roosevelt, new york, 1
miami, florida, 227
martin, tennessee, 1
kennett, missouri, 1
broken arrow, oklahoma, 3
beverly hills, michigan, 1
methuen, massachusetts, 1
allentown, pennsylvania, 25
buda, texas, 1
mineral point, wisconsin, 1
brevard, north carolina, 1
monmouth jct., new jersey, 1
amherst, massachusetts, 15
loves park, illinois, 1
holly hill, florida, 1
vermillion, south dakota, 1
east brunswick, new jersey, 115
menomonee falls, wisconsin, 14
buffalo, new york, 26
malvern, pennsylvania, 32
evendale, ohio, 1
redlands, california, 19
doraville, georgia, 3
fresno, california, 12
westwood, new jersey, 2
wadsworth, ohio, 1
kearney, nebraska, 1
huron, ohio, 1
lorman, mississippi, 1
holly springs, north carolina, 2
plains, kansas, 1
arvada, colorado, 1
brooklyn/ny, new york, 1
arlington hts, illinois, 1
mt. shasta, california, 1
liberty lake, washington, 1
canton, michigan, 29
linden, new jersey, 4
nogales, arizona, 1
nederland, colorado, 2
haskell, texas, 1
lomita, california, 4
fargo, north dakota, 28
westminster, california, 2
weatogue, connecticut, 1
pendergrass, georgia, 1
kew gardens, new york, 3
san rafael, california, 20
maryland heights, missouri, 2
rosenburg, texas, 1
pearland, texas, 7
hilliard, ohio, 30
woodward, oklahoma, 1
apex, north carolina, 1
tujunga, california, 2
hallandale, florida, 2
waukon, iowa, 1
gilbert, arizona, 3
mt. olive, new jersey, 1
peoria, illinois, 32
wyandotte, michigan, 1
glen ellyn, illinois, 2
mount kisco, new york, 2
whitestone, new york, 2
london, kentucky, 1
pico rivera, california, 5
albany, california, 1
brodhead, wisconsin, 1
oakley, california, 1
upper saddle river, new jersey, 2
el monte, california, 7
elk grove, california, 1
canton, north carolina, 1
franklin, ohio, 2
lytle, texas, 1
crescent valley, nevada, 2
bristol, rhode island, 2
iselin, new jersey, 306
queens, new york, 1
santa clara, new jersey, 1
racine, wisconsin, 5
hampton, iowa, 1
presque isle, maine, 2
boulder, colorado, 28
martinez, california, 2
weimar, texas, 1
flemington, new jersey, 6
bridgeport, nebraska, 2
kenosha, wisconsin, 1
mcpherson, kansas, 1
fairfax station, virginia, 4
traverse city, michigan, 2
north wildwood, new jersey, 1
morganton, north carolina, 12
union city, new jersey, 2
roxbury crossing, massachusetts, 1
royal oak, michigan, 6
warsaw, indiana, 7
lutz, florida, 1
martin, south dakota, 1
bluffton, indiana, 1
jamaica, new york, 10
allen, texas, 17
glenview, illinois, 9
sunrise, florida, 13
dillon, south carolina, 1
lakeworth, florida, 1
riverdale, new jersey, 1
blue island, illinois, 1
pueblo, colorado, 3
north whitakers,, north carolina, 1
roselle, illinois, 2
piscataway, new jersey, 303
medford, massachusetts, 5
malta, new york, 45
tyler, texas, 4
edgewood, maryland, 1
selma, alabama, 2
rolling meadows, illinois, 38
owings mill, maryland, 1
lexington, north carolina, 2
long beach, california, 33
bardstown, kentucky, 1
laramie, wyoming, 9
berkeley, california, 18
s. pasadena, california, 1
concord, north carolina, 3
cairo, georgia, 1
w. des moines, iowa, 1
manning, south carolina, 1
austell, georgia, 1
beech grove, indiana, 1
quantico, virginia, 1
sag harbor, new york, 4
san angelo, texas, 2
lakewood, new jersey, 4
scottsbluff, nebraska, 2
arlington, tennessee, 1
jacksonville, florida, 73
rowlett, texas, 1
elizabeth city, north carolina, 2
knightdale, north carolina, 2
spring valley, new york, 2
lewistown, pennsylvania, 2
perrysburg, ohio, 4
mystic, connecticut, 1
gilroy, california, 3
sandy springs, georgia, 4
merrimack, new hampshire, 8
aiken, south carolina, 1
fremont, california, 439
oxon hill, maryland, 3
rockaway, new jersey, 4
lexington, ohio, 1
claremont, california, 9
harrisburg, pennsylvania, 10
new haven, connecticut, 28
burlingame, california, 10
allendale, michigan, 2
urbandale, iowa, 6
muncie, indiana, 8
reading, pennsylvania, 22
dulles, virginia, 35
somers, new york, 111
manteca, california, 1
liberyville, illinois, 1
monroe, michigan, 2
adelanto, california, 2
marshfield, wisconsin, 9
olathe, kansas, 26
windermere, florida, 2
asbury park, new jersey, 1
whiteriver, arizona, 4
ellensburg, washington, 3
chalmette, louisiana, 1
dorchester, massachusetts, 1
garner, north carolina, 2
morrow, georgia, 14
hiawatha, kansas, 1
tallahasse, florida, 1
hammonton, new jersey, 1
little rock, alaska, 1
lansing, michigan, 9
riverwoods, illinois, 25
upland, california, 3
texas city, texas, 4
mt. laurel, new jersey, 13
seattle, washington, 465
benton harbor, michigan, 7
vienna, virginia, 63
san clemente, california, 5
hillsboro, oregon, 589
ivanhoe, north carolina, 2
deep river, connecticut, 1
kent, ohio, 6
midlothian, virginia, 4
carlstadt, new york, 1
crystal lake, illinois, 3
wixom, michigan, 47
clermont, florida, 1
orangeburg, new york, 5
hurricane, west virginia, 1
jessup, maryland, 4
dimmitt, texas, 2
bedford, massachusetts, 20
carlstadt, new jersey, 10
mount laurel, new jersey, 14
holmdel, new jersey, 1
rockwell, north carolina, 1
westford, massachusetts, 10
appleton, wisconsin, 5
carpinteria, california, 1
mechanicsburg, pennsylvania, 7
bemidji, minnesota, 5
rhinelander, wisconsin, 1
cusseta, alabama, 1
temple terrance, florida, 1
la crosse, wisconsin, 5
paramus, new jersey, 31
n. tonawanda, new york, 1
west fargo, north dakota, 2
biddeford, maine, 1
wentzville, missouri, 1
west valley, utah, 3
lynn, massachusetts, 2
madisonville, kentucky, 1
morton, pennsylvania, 1
conshohocken, pennsylvania, 6
santa paula, california, 1
dahlonega, georgia, 1
elon, north carolina, 3
folkston, georgia, 1
dover-foxcroft, maine, 2
eustis, florida, 1
raymond, maine, 1
downers grove, illinois, 23
alsip, illinois, 2
bancroft, iowa, 1
monona, wisconsin, 1
winston salem, north carolina, 2
middletown, pennsylvania, 8
denver, colorado, 61
coraopolis, pennsylvania, 5
lowell, massachusetts, 11
ada, michigan, 1
st. francis, kansas, 1
vancouver, washington, 13
park ridge, new jersey, 4
westerville, ohio, 12
glen rock, new jersey, 1
milaca, minnesota, 1
collegedale, tennessee, 1
oneonta, new york, 3
fort lee, new jersey, 15
duncan, south carolina, 3
coppell, texas, 15
montville, new jersey, 4
burlington, west virginia, 1
hanover, new hampshire, 6
hunt valley, maryland, 12
oak creek, wisconsin, 3
decatur, georgia, 10
asheboro, north carolina, 1
middlesex, new jersey, 2
waukesha, wisconsin, 12
east hampton, new york, 9
lindsay, nebraska, 1
chicgao, illinois, 1
holyoke, massachusetts, 7
frazer, pennsylvania, 2
malibu, california, 1
haskell, new jersey, 1
el paso, texas, 30
barnesville, georgia, 1
wayland, massachusetts, 1
keosauqua, iowa, 1
west liberty, west virginia, 1
nashville, tennessee, 45
rapidan, virginia, 2
oro valley, arizona, 1
grafton, wisconsin, 2
federal way, washington, 4
glendale, california, 46
ivor, virginia, 2
monrovia, california, 4
puyallup, washington, 5
hickory, nc, north carolina, 1
grants, new mexico, 3
hazard, kentucky, 2
farmington hills,, michigan, 1
harriman, tennessee, 1
westbrook, maine, 3
fairfield, iowa, 5
kalamazoo, michigan, 10
dacula, georgia, 3
flat rock, michigan, 2
walla walla, washington, 3
north charleston, south carolina, 1
glade hill, virginia, 1
dothan, alabama, 1
forest grove, oregon, 3
ormond beach, florida, 2
cantonment, florida, 1
billerica, massachusetts, 23
kansas city, kansas, 6
elkins park, pennsylvania, 4
fairbanks, alaska, 3
sallisaw, oklahoma, 1
seatac, washington, 1
snoqualmie, washington, 1
shakopee, minnesota, 7
red bank, new jersey, 5
bellevue, kentucky, 1
murphys, california, 1
hampshire, illinois, 1
north las vegas, nevada, 2
york, nebraska, 1
lagrange, illinois, 2
raeford, north carolina, 1
delray beach, florida, 5
jamestown, rhode island, 1
maumee, ohio, 2
college park, georgia, 1
florham park, new jersey, 24
worcester, massachusetts, 49
arab, alabama, 1
middletown, ohio, 3
portsmouth, virginia, 1
sunnyvale, texas, 1
grand ledge, michigan, 1
catonsville, maryland, 16
spencer, indiana, 1
linthicum heights, maryland, 1
yonkers, new york, 11
oklahoma city, oklahoma, 27
elgin, illinois, 4
indianpolis, indiana, 1
dover, delaware, 3
north brunswick, new jersey, 107
pelham, alabama, 2
beverly, massachusetts, 9
stroudsburg, pennsylvania, 3
garden grove, california, 19
batavia, ohio, 1
menlo park, california, 118
smiths grove, kentucky, 1
yucca valley, california, 2
branson, missouri, 1
hopkinsville, kentucky, 2
utica, new york, 4
kalama, washington, 1
dundalk, maryland, 2
troy, new york, 2
scott city, kansas, 1
lancaster, california, 5
riverdale, new york, 2
ojai, california, 1
dayton, maryland, 2
w hollywood, california, 1
rio rico, arizona, 1
poughkeepsie, new york, 16
giddings, texas, 2
leawood, kansas, 1
mounds view, minnesota, 5
shelton, washington, 2
bannockburn, illinois, 1
kutztown, pennsylvania, 2
thomasville, north carolina, 1
midland, texas, 4
edgewood, kentucky, 1
burbank, illinois, 1
boca raton, florida, 31
centennial, colorado, 7
dayton, new jersey, 11
west henrietta, new york, 1
blue springs, missouri, 2
grapevine, texas, 3
splendora, texas, 1
broomall, pennsylvania, 1
centerville, tennessee, 1
sunyvale, california, 1
bergenfield, new jersey, 3
kentwood, michigan, 1
san antonio, texas, 108
concordville (national headquarters), pennsylvania, 2
wauchula, florida, 1
everett, massachusetts, 1
leonia, new jersey, 4
columbus, mississippi, 1
chatham, virginia, 1
ijamsville, maryland, 4
donalsonville, georgia, 1
south plainfield, new jersey, 161
metairie, louisiana, 1
granite falls, north carolina, 1
logansport, indiana, 2
post falls, idaho, 1
north mankato, minnesota, 1
lecanto, florida, 2
